end,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SalesRevenueServicesGross,ContractWithCustomerLiabilityRevenueRecognized,DeferredRevenueCurrent,DeferredRevenueNoncurrent,IncreaseDecreaseInDeferredRevenue
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,170910000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
2013-09-28,,,37472000000.0,,,7435000000.0,2625000000.0,1459000000.0
